Video ID,Video Link,Title,View Count,Comment Count,Channel,Subscribers,Video Count,Thumbnail URL,Script,Comments
g96Vt_eeuXw,https://youtube.com/watch?v=g96Vt_eeuXw,"70세 배우 건강관리의 비결, 프리미엄 광동침향환",1511083,23,@골드키위-f8l,689,13,https://i.ytimg.com/vi/g96Vt_eeuXw/hqdefault.jpg,Not Fetched,"[@H_A1tch]: 누가 침향환 소리를 내었는가 말이야 - !! | [@남이재기-x4l]: 광,동침향환,,홧팅팅팅 | [@김옥실-t1p]: 예배참석합니다 | [@Nice-lu5pt]: 김두한😊 | [@sharhu]: 단군은강동원이찍고<br>고려왕건으로계속찍어<br>궁예 | [@kitafuji]: 썸네일은 뭔가 소중한 심영물 소재로 쓰일 느낌이 | [@강영희-o3w]: 침향 이 어떤대 좋은가요 | [@도천전]: 글쌔 요,다시한번 왕실 후기이야기로한번영화찍으셔요.주인공으로   젊은몸매로 돌아갖기실천 | [@선태규-n2o]: 7080노래모음 | [@이순덕-c6l]: 우리도 주문 해야되겠다 | [@송대규-w4l]: 금액이 얼마요? | [@진학순-w5v]: 김영철씨 TV에 자주나와 주세요  항상화이팅하세요 | [@영옥유-d5f]: 😂 | [@sharhu]: 태조왕건다시찍어 | [@이순복-s2j]: 😅😅 | [@홍성호-b6f]: 홍성호대표님"
3zCn5KW0fU0,https://youtube.com/watch?v=3zCn5KW0fU0,광동 침향환 - 황금배합 편,790508,57,@kwangdong,62200,651,https://i.ytimg.com/vi/3zCn5KW0fU0/hqdefault.jpg,Not Fetched,"[@양태권-d7e]: 심영 약제로만든  심영물생각나네 | [@Blacksky-x4p]: 먹고 폭8하는 거 아닌가? ㅋㅋㅋㅋㅋㅋㅋ 농담 입니다 ㅎㅎㅎ | [@아츄우]: 침향환 구매 어디서 하나요? | [@전정순-h9v]: 건강하세요 | [@서암김]: 비싼가격으로 서민을 혹세무민하지마라<br>미륵불이라고 관심법을 <br>쓰는 것 같구나 | [@strong-info-tv]: 김영철씨 나이가 어떻게 되는지 아시는분 있나요?<br>53살인지, 53년생인지...<br><a href=""http://www.youtube.com/results?search_query=%23%EC%B9%A8%ED%96%A5%ED%99%98%EA%B0%80%EA%B2%A9"">#침향환가격</a> | [@swordmaster1586]: ?? : sim 영 환 | [@l1009710]: 광동 침향환♥ | [@남수연-t7n]: 어느작자가만들었노?지황이지싶는데.몸이차가워져땀이비오듯나고기침하고.잘하도못하는것들이남을힘들게한자가누고???"
U_UTerP2C84,https://youtube.com/watch?v=U_UTerP2C84,베트남 현지에서 침향 가공하는 장면을 담았습니다. 귀한 영상이라서 보는 사람이 승자입니다[약초방송],438053,217,@hbs약초방송,396000,1433,https://i.ytimg.com/vi/U_UTerP2C84/hqdefault.jpg,Not Fetched,"[@jongrang-K]: 완전 수작업으로 침향을 가공하네요. 귀한 영상 감사합니다^^ | [@최강도라지-e9x]: 귀한 침향의 가공 과정을 본다는게 행운인거 같습니다 | [@진미연-i1n]: 교수님 덕분에 침향 만드는 영상 보게 되어 감사합니다.<br>고급진 영상 고맙습니다. | [@LSO-TV]: 교수님 좋아요 침향이 되는 과정.<br>어디서도 볼수없는 좋은 영상 감사합니다. | [@도문화사]: 침향가공 과정 잘보았습니다 수고하셨습니다 | [@이미정-g5l]: 침향은 냄새만 맡아도 머리가 맑아진다고 하는데 귀한영상 감사합니다 | [@김정숙-d7i7r]: 와우 귀한 침향과정을 베트남 현지까지. 가셔서 귀한영상 보여주셔서 감사 드립니다 | [@n9r-o3c]: 진짜 침향은 자연적으로 썩은 침향 나무고 저건 인위적으로 썩게 만든것입니다 오리지널은 거의 없고 구하지 힘듬니다<br>페케지 베트남 여행가면 필시 들리는 곳 침향 효과없습니다 혹해서 사면 바보됩니다.<br>저교수도 모르는구먼 | [@진길범]: 귀한영상 잘봤습니다. 감사드립니다 ^^ | [@김온유-i3g]: 인터넷에서 선전하는 침향  믿을 수가 없음<br>모조리 | [@배성희-c3i]: 침향 가공과정 귀한 영상 항상 감사합니다 | [@jparkkorea]: 잘봤습니다. | [@금설화-m8s]: 귀한 영상 잘 보았습니다 침향환을 만들때 쓰이는 침향이 이것이었군요?! | [@블루-s2b]: 침향이귀하니 인공적인 수단으로 만들어지네요<br><br>나무에 드릴로 상처를 내어 오랜기간걸처서 만들어진다고들었어요 ㅜㅜ | [@김관호-l1q]: 침향액을 만드는과정이 제일중요한데<br>로컬생산처리만 보신것같습니다 | [@김해미-v8m]: 부평경숙  😂😂😂<br>현지 아저씨  귀엽네요  ㅎㅎ <br>잘보았습니다  교수님 감사합니다 | [@켄수진-m2n]: 좋은영상 감사합니다 교수님 | [@그린티-x4v]: 교수님 귀한영상 고맙습니다 | [@이상용-f1n]: 살려면 현지 저기가서 사야 진짜~~<br>사고싶다~~~ | [@user-ss432]: 화목으로 분류되는 나무 쪼가리도 삶아서 농축해도 될 것 같네요. | [@청용-u5j]: 침향은 외부의 침략자로 부터 방어하기위해 물질을 외부에 방출. 나무 외부에 침향이 굳어있는데 나무속에도 있네.💎🐈 | [@쫌-q7i]: 부럽습니다 진짜를 사오셨겠네요<br>현지에서 저급한 걸 사기 당하듯 사오신 분들이 많던데<br>우리나라도 믿고 살만한곳 없을까요? | [@TV-tg8vl]: 어이구 이 귀한걸 | [@goodnaver76]: 베트남 방문하면 침향 염주 하나 구해야 겠군요 | [@박복성-w2w]: 귀한 영상 감사합니다~ | [@뭉치맘-in]: 진짜귀한영삼 잘봤어요~^^<br>감사합니다~^^❤ | [@hanoisun3324]: 에라이 ~  침향이 좋다만  진짜 고급 침향은 산삼보다 비싸고 마켓에 나오지도 않에 | [@StLimb]: @<a href=""https://www.youtube.com/watch?v=U_UTerP2C84&amp;t=317"">5:17</a> 香이 나는 건 고속드릴과의 마찰로 온도가 높아졌기 때문이지........ | [@seatool8057]: 수지향량  높은게 상품이죠 | [@승복위-o5k]: 굿굿굿 | [@서종수-r4z]: 이제알았내요 <br>4 들급으로 나누어있으니 우리나라 침향환이  저렴하군아 <br>저질급으로  만드는것같이서 | [@전희란연마당홍삼]: 침향의 가공과정 전부를 보여주셔서 감사합니다<br>침향  불 붙여 그향기가  여기까지 느껴집니다~ | [@백호-j2w]: 아무리 그래도  베트남 현지에서 한달분이 130만원은 너무 한거 아닌가? | [@hongsunghun7]: 이런방송 최고입니다 | [@Boom3truck960]: 🙋🏻‍♂️🌸🌸✨✨✨👍🏻 | [@터진순대-r9q]: 400원짜릴 40만원에파는 여행사 클라쓰 ㅋㅋ | [@김미란-k1b]: 침향 가공장면 감사합니다 항상 건강하고 행복하세요^^ | [@user-su7lf1x]: 😛👍 | [@ironRehab]: 그러니 대부분의 침향은 가짜군요 | [@박삼춘-q2v]: 진짜 자연 침향은 쉽게 유통되지 않음. 나무에 불로 상처 내어 인위적으로 만든 것은 사실 침향 성분이 거의 없다니.<br>진짜 침향은 키로에 억대가격 . | [@부처-r5d]: 침향 조 교수님냄새가 베트남에서 한국까지남니다 건강하세요 감사합니다 | [@김일한-q7o]: 베트남 침향 혈관 건강에 탁월합니다 | [@김광화-f4c]: 교수님 침향약 사고싶어요 딸이 암수술 했어요 잔기침도 자주해요 | [@박정호-s4i]: 없앤만큼 나무 심어주세요 나무를 많이 심어주세요 덤으로 제 머리도 ㅠ | [@소빙빙-k2j]: 은행 하루에 5개만 밥에 넣어 드세요  침향보다 좋아요 | [@하영사-x9k]: 빨갖게 달군 쇠꼬챙이를 침향 나무에 박아서 구멍을 뚫는다 어느정도 시간이 지난후 자른다 다듬는다 😅😅😅😅 | [@이평재-i7x]: 침향 가공과정을 보여주셔서  감사합니다 | [@은빛파도-m6z]: 침향은 침향나무(Aquilaria)가 상처를 입고, 특정한 곰팡이균에 감염되고 이를 치유하는 과정에서 만들어지는 것임.<br>따라서 최소 수 십년에서 ~ 100년이상 걸림. 그런데 이걸 재배한다고요? 인위적으로 재배한 것은 침향이 아님. | [@김혜정-w2c8z]: 10그램에 한화 500 만원상당 하던데요 | [@정태구-j2g]: 이게 약이된다고?😮 | [@joooy-s8w]: 다 같은 침향이ㅡ아니죠   시계처럼 몇천원부터 수억원까지 | [@경호조-c4u]: 성분검사와효능이 국산과 유사한지, 안심하고 복용할수있는지 검사해야할듯! | [@붙티홍푸]: 100년후에는 한반도에서도 침향나무가 자랄것이다,,, | [@현김-y1v]: 침향이뇌출혈편마비에도움이되나요 | [@송청송]: 통상 복용하는 것은 상품명으로 아가로나 마온 등이 있는데 고가입니다. 마온은 정식 수입되어 판매되는데 30일분에 150만원 합니다. 하루에 한알씩 복용합니다. 생각보다 효과가 있어요. | [@크리스-c9e]: 침향이저렇게흔한거였어?<br>수백수천년 땅속에서 만들어진다던데,가공이아니라 제작인듯 | [@간톡스]: 대라천침향 25년산 <br>수종 : 아퀼라리아 아갈로차 록스버그 25년산 침향이 오리지널 침향입니다. <br>베트남 침향이 최상급 침향으로 정식허가받아 대한민국에서 판매하는 유일한 침향오일입니다. | [@꽃차명인김정애]: 귀한정보 감사합니다 | [@Max9889]: 나한테 반말하는거여~😢😢😢참 으로 답답이로다 한국정서여😢 | [@이해피한하루]: 어디가면 살수있나요? | [@xianghuilu8483]: 국내에는 침향팔찌 파는곳이없나봐요 | [@햇님-n1n]: 베트남에 시동생이 사는데 침향환을 선물받았어요.   콜레스테롤이 높은데  먹어도되나요? | [@이병문-k6p]: 적송유라  알러지 있으면 복용금지<br>우리나라 제약사에서  제조한거복용하심이 현명할듯<br>난  반품했어요 | [@붙티홍푸]: 삼성바이오가 침향을이용해서 불로초를개발할수도,,, | [@Fattuesday896]: 침향.?...  그냥 좋은 음식이나 잘챙겨 먹는게 보약이죠. | [@고강민-n9r]: 외국...나무에 구멍뚫어 숯 집어넣어 스트레스로 침향생성.<br>헌국...좋은 나무 선별해 수 십, 수 백년동안 갯벌에 묻어놓음 | [@아기공룡둘째-s6u]: 저는 베트남에서 170만원 구입후 <br>한달 복용중인데 칼륨이 정상수치 보다<br>높아서 계속 복용을 해야하나<br>고민입니다. | [@namkiin]: 교수님의 영상을 보고 또 보고 수 십번을 되돌려 봅니다.<br>각 제품들 함량 표시에 질문 좀 드려도 될까요?<br>pine needle oil..<br>agawood oil..<br>vitㅡe ..<br>위 3가지가 주성분을 이루고 있는 듯 한데 어떤 성분을 보고 구입해야 좋을 지 교수님의 견해를 받고자 합니다. | [@안졸리나졸리나-k4t]: 제초제를 침향나무 줄기에 주입하여 침향을 만드는 영상을 본적이있는데<br>이렇게 어린나무들에서 침향이 나오는것이 그렇게 한것 같네,,, | [@boltthunder-ln1tw]: U got a pay to owner , or buy some of them. | [@박성철-u6s]: 안녕하세요 교수님 혹시 가공 공장 주소를 알수 잇을까요? | [@timothykim7007]: 품귀현상으로 믹싱 소나무 수지 비율이 더 놓다는게 비밀이죠. 소나무수지도 침향보다는 약하지만 스티로폼 녹이는 기능이 있더군요. | [@딸바보-j7r]: ㅋㅋ 향만 나면 우리나라에서는 어마어마하게 팔린다 제대로 조사를 해야죠 식용은 안나옴? | [@youngdae5512]: 다낭 패키지 가면 ㄷㄹ리는 침향가게.<br>안사는게 돈 버는거임. | [@신종훈-n3l]: 침향을 좀 사고 싶은데 살수 있나요? | [@일체유심조-s7p]: 침향 염주를 우리나라에서도 파시는곳 있는가요? | [@양봉토끼]: 관광 갔다가 개그맨 양원경씨가 판매하는 침향 단체로 사왔는데 ...<br>플라시보외엔 효과 없음 <br>사지마세요 | [@shinjinkang2734]: 교수님 영상 잘 보았습니다<br>침향 구매 방법 좀 알려주세요 | [@웰빙마을-k2l]: 저런 침향은 판매되는게 흔하지 않고요(첨봄), 인터넷 등에서 향처럼 길쭉하게 생긴거 파는거와  같은건지 어니면 다르다면 어떻게 다른건지의 설명이 전혀 없네요 | [@런스마이클]: 침향을 찾고있는데  어떻게  구매할수있을까요? | [@fdsuhgthji]: 우리나라 침향환은  약 20프로도안됨 | [@나는1조원을벌었다]: 진짜 침향이 있냐? | [@YeonhiLee]: 침향이비싼이유가있었네 | [@307signal]: 침향  나무가  특별히  정해져 있나요?????<a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/m8MfY4jbFsWJhL0PyouA2Ak""></a> | [@최경수-d3x]: 비싼거빼면 최고.. | [@무명초-n2t]: 잘 보고있습니다<br>침향 생성과정도  볼수있을까요<br>나무에  천공작<br>업이랄까<br>궁금합니다 | [@홍성덕-l7q]: 침향유 제작과정은 알수없을까요? | [@로시엘00]: 안녕하세요..재미있게 공부하고 있습니다. 이번주재가 침향인데..대표적인 수승화강 약재로 알고 있습니다. 추후에 (수승화강, 상열하한증)에 대한 약초에 대해서, 또는 배합에 대해서도 알고싶어지네요.. 늘 고맙습니다. | [@뻥사발]: 저도 배트남가서. 침향사왔어요. 정말좋아요 | [@fdsuhgthji]: 24년  4월13일날  150만원 3통  3개월분  샀음 | [@이환우-e7f]: 구매는 어디서하나요? | [@nayam1]: 침향나무는 나이테가 없는게 특징이네요. | [@계속이다]: 안산다. | [@적토마-u4o]: 베트남침향 지난주에가서 6개월분 샀는데. 약간의 타원형 오메가3처럼 생겼습니다.가격이 엄청비쌈. | [@seokwookim6244]: 겁나비쌈. 효과는 미지수. 몇백씩 하는거는 이해가 안감. | [@캡틴신-v1h]: 어~~이상하네<br>인도네시아에서는 땅속에서 나오는되........너무 단단해서 절단도 안되고.......돌보다 더 단단하든되 | [@대끼리-q5d]: 만수르 | [@MATRIX_KOREA]: <a href=""https://www.youtube.com/watch?v=U_UTerP2C84"">https://youtu.be/U_UTerP2C84</a><br> 이야 침향 사장님네 집이라 차가 다 있네요.(한국의 차 값이 2배) | [@수려하게]: 이거특허받았나요? | [@파인트리-h8p]: 아로니아 열풍 노니 열풍 이제는 침향 열풍?<br>신토불이 머든지 자기나라땅에서 자란걸 추천 | [@명마블라디미르]: 폐암 유발하는 거여요 | [@김수정-u7z4u]: 딱히 고가제품일 이유는 없군요. | [@lolsydney3175]: 손가락좀조심하시길<br>잘려요 | [@파초-e2j]: 침향에 대한 소비자의 신뢰를 주는것이 어려운것 같습니다<br>큰 회사도 아니고 민원에 대한 대응도 없고 공식력있는 약효도 없고 책임도 없고............<br>대한민국 처럼 담배인삼공사에서 인삼을 농약검사 효능검사를 통해 수매해서 홍삼으로 만들어 파는것도 아니고...................<br>사기꾼들이 저가의 침향 재료로 비싼거라고 사기치는 것이 너무 많아서 믿음이 가지 못하도록 시장을 만들었습니다<br>국가가 보증하는것도 아니고 국가가 침향에 대한 수급과 재품을 만드는것도 아니고........................<br>뭘 가지고 믿을수가 있을까요?<br>베트남에서 한달 월급이 겨우 30만원 받는 사람이 한달 복용 침향재품을 90만원에 판다???<br>믿을수가 있을까요? | [@정태구-j2g]: 땔챠라 ㅡㅡㅡㅡ 😢 | [@보현김-o1p]: 어디에 좋은가요.? <br>환이 많이 나와 있어서요 | [@대한민국-d2q]: ㆍㄴ베트남침향 가짜라던데 | [@clubssh]: 이런거 사면 호구. | [@이안개꽃-l6z]: 아가골드 침향 먹었는데 효과  1도 못보았어요 가짜 ᆢ 2백만원주고 샀는데 ㅠㅠ 간수치만 오르고  가짜 | [@seokchanoh8258]: 이침향은  효과없어요<br> 침향나무에서 오랜세월 쌓여서 뭉처져서 굳은진이 침향 입니다<br>이거는 침향이 아닙니다 | [@캄사인]: 돈좀더주고한국말더잘하는친구좀쓰지 | [@eddieryu6295]: 인공 재배 침향인데, 먹으면 안됩니다. 술담궈도 안됩니다. 오직 향재로만 쓸 수 있을 뿐 입니다.<br>혹시나 침향환 만들어 드시거나 차로 드시는 분 이 있을까봐 참고로 말씀드립니다.<br>화학약품을 투입하지 않고 먹어도 되는 유기물을 넣어 만들었다고 주장하는 분들도 있습니다만  베트남에선 이 제품을 먹지 않습니다. | [@홍보팀-p3g]: 가짜 야시장가니 찬지더라 | [@melbourneharbour]: 약재로서 침향은 사람이 섭취하는 것으로 아는데 이처럼 감독과 관리가 되지 않고 있다는 게 경악을 금할 수없다.<br>한심하다.<br>똥도 싸고 오줌도 눌 염려 뿐만 아니라 쥐나 각종 위해 곤충 동물로부터 아무런 보호대책이 없는 곳에서 생산된 약재료를 수입하여 시중에 유통하고 있다는 건 아직도 한국은 후진국이다. | [@본성구-g8n]: ㅎ.ㅎ.ㅎ.비밀은. 한개도안밝히고  통과통과햇네요.더파고들고공부하면. 발칵 뒤집혀지지요.ㅎ.ㅎ. | [@드달안양]: 당연히 나무에 불붙이면 소각냄새가 나는거지  뭐 대단한 거라고  씁! | [@백광현-j9b]: 가격대가 얼마나 하나요? 국내로 사가지고 들어온데 문제가 없나요? | [@장경수-t8g]: 진품인가 ? | [@김영주-m7p]: 나라에서 관리 한다던데. 거짓말인가요? | [@sunshine-qx7vd]: 전부 가짜야 | [@너와함께-i4b]: 이런영상 도움이 됨니다만 / 관광쇼핑은?<br>어제 벳남 침향 쇼핑 센타 블렸다 90일 분 137만원 - 정말 그렇케 효과 있으면 - 시약처에서 <br>가만 두겠는가 혈전 용해제로 100% 활용 하지 이런 사기꾼 비슷한 형태에 화가 치민다 | [@PARK-zw7dq]: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ😂😂😂베트남ㅋㅋㅋㅋ징그럽다 | [@제이로그-g9g]: 우리나라 인삼급하고 비교를 많이하는데 솔직히 비교가안됨ㅎ 울나라 인삼 홍삼이 200프로 윗급이며 고지혈증 있으시면 2만원 처방받은 약이 오히려 침향보다 좋습니다~<br>절대 베트남가셔서 침향 및 노니 족재비 커피등 구매안하시길 바랍니다 ㅋㅋ | [@최복례-t2w]: 침ㅇ향 베트남 여행갔다<br>260000   만원에  사왔는데   가짜는  아니지요? | [@chimhyangnangin]: 고생하셨네요... 전 세계 14개국 수 천개의 침향농장중 한군데 보셨네요. 저 정도의 침향농장은 널려 있구요. 침향을 한국에서 약으로 사용 가능한 수종은 아쉽게도 베트남에는 없습니다. 또한 침향의 등급 판정은 전 세계 어느 국가에서도 인증해주지 않습니다. 결국 침향의 등급은 공식적으로 존재하지 않는다는 뜻입니다. 베트남 내에서도 침향을 식품이나 약재로 사용할려면 아주 까다로운 서류 심사를 거쳐야 하며 더군다나 수출을 할 수 있는 업체는 극 소수 입니다. 조금 더 공부를 하시고 영상을 송출하는게 좋을듯 합니다. 진짜 고수들은 웃고 있습니다 🙏 | [@삼장법사K]: 이건아주 질이 떨어지는 침향목임.<br>침향은 벳남에서도 6등급임. 이건거의 6등급품질임. 이영상에는 5등급도 안보임. 전부 6등급.<br>이런게 시장바닥에서 침향이라하고 파는것들임.<br>1키로에 한국돈 400원정도… <br>상품…. ㅋㅋㅋ. 하나도없음. 3등급만 되어도 품질은 눈에보임. 기름끼가 연하게 보임. 상품은 수지기름때가 반들반들함. ㅎㅎ | [@東周貿易]: 베트남 토양은 고엽제에 안전한 토양인지 먼저 확인해야 ㆍ그리고 재배한것인지 구분할것 ㆍ인도네시아나 말레이시아것인지 원산지도 알아볼것 검은부분이 씩은건지 수지인지 잘 살펴볼것 ᆢ비린내가 나는것은 사지말것ㆍ압축하거나 타르먹인 가짜를 조심하세요 | [@박희원-v7e]: 침향이란것은?<br>침향나무에서  상처가나면  침향나무에서<br>액(즉~송진)이 흘러 나와서  수년에서<br>수십년 또는 수백년 동안 뭉치고 굳어져 <br>얻어지는것이  진짜 침향인것으로  알고있는데<br>이건 아닌것갔다.<br>완전히  사기꾼들 집합소같은 느낌은 뭔가 ? | [@tmdgjs2]: 추출액 뽑는 장면은 왜 없는가요?<br>전과정이라면서. ㅎ | [@김경중-e4u]: 저 침향이 암에도 좋다는데 사실인가요? | [@godjaeyong]: 제 베트남 지인에게 물어보니까, 자기네는 침향을 잡냄새 제거할 때만 쓴다고 ㅋㅋㅋㅋㅋㅋㅋ  아가로얄 보여주니까 먹는 약은 첨 본다 하네요. 하는 말이 이걸 왜 먹냐? 이거임. | [@성시영-q5c]: 나는3통들은박스100만원주고베트남하노이에서구매했는데 | [@tmdgjs2]: 침향이라고 판매하는 거 가짜인지 아무리 먹어도 아무 효과 없어요.<br>비싸기는 너무 비싸요. | [@Kminho-jd3sl]: 진짜 침향이 어디있어….진짜…이러지 맙시다 | [@계속이다]: 안산다."
s9Y3U1jgqgI,https://youtube.com/watch?v=s9Y3U1jgqgI,"배우 김영철의 추천! 광동 침향환, 세계 3대 향중 하나인 침향과 녹용을 담았다!",394368,8,@광동몰,190,27,https://i.ytimg.com/vi/s9Y3U1jgqgI/hqdefault.jpg,Not Fetched,"[@광동몰]: 배우 김영철이 추천하는 침향환<br>더 알아보기 ☞ <a href=""http://chimhyanghwan.com/?cg_ref=fHdt.."">http://chimhyanghwan.com/?cg_ref=fHdt..</a>. | [@bongsim39]: 심영도 반동이 만들면 다릅니다 | [@wintrover]: 아주 오래된 변비도 이 &#39;심영환&#39;에겐 어쩔 수 없다 이말입니다. | [@bbc4061]: 김영철 씨는 침향환을 광고 했구나 경옥고가 아니고...<br>한참 찾았음 | [@高木龍成-i3g]: 광동 침향환 가격은 사딸라!💰 | [@최상민-e8h]: 저거 먹어도 효과없는사람도 있고 부작용있는 사람도 있다 | [@최상민-e8h]: 침향환 케이블광고와 음악은 너무 안어울린다"
